Matricula,Admissão,Sindicato do Colaborador,Competência,Dias,VALOR DIÁRIO VR,TOTAL,Custo empresa,Desconto profissional,OBS GERAL
34375,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34385,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34481,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35078,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35779,28/04/2025,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,13,37.5,487.5,390.0,97.5,Trabalhando | Admissão em 28/04/2025
34271,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34542,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34544,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34939,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35211,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35222,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35677,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32209,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35202,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34594,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34439,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35479,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35787,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32229,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34034,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35734,07/04/2025,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33991,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33238,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33246,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33253,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33247,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32982,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32677,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34310,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
29935,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32822,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33256,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
29201,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34024,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34974,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34972,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34224,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35103,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31422,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30302,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33995,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33996,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34660,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34975,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33348,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35588,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35586,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35587,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33193,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35243,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33827,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34834,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34645,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34499,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35230,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35119,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34864,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32027,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35174,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33327,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34409,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34626,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34731,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35494,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35503,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33250,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35562,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33974,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35093,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34647,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33863,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33203,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33205,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34284,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35510,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33081,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33082,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34850,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33089,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33103,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33944,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33776,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35634,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32062,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35142,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35157,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31342,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34833,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35138,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30086,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30852,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34161,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32007,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34191,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34901,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34947,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33728,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33953,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34705,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34895,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34075,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35204,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35272,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33888,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33494,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31927,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34857,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31664,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33208,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34037,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30791,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33308,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34702,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34591,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34434,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34505,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34459,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35082,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35080,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30291,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30896,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34844,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34188,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34205,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35017,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35690,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35616,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35382,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35491,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34858,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32225,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34535,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34982,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35065,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35206,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
34738,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35140,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31976,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
26925,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
27761,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
30156,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31152,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31424,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
32089,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
31852,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35582,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35553,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
35583,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
26720,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
26967,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
21827,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
33517,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-06,22,37.5,825.0,660.0,165.0,Trabalhando
