Matricula,UF,Admissão,Sindicato do Colaborador,Competência,Dias,VALOR DIÁRIO VR,TOTAL,Custo empresa,Desconto profissional,OBS GERAL
35734,SP,07/04/2025,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33991,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33238,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33246,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33253,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33247,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32982,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32677,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34310,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
29935,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32822,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33256,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
29201,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34024,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34974,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34972,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34224,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35103,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31422,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30302,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33995,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33996,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34660,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34975,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33348,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35588,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35586,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35587,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33193,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35243,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33827,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34834,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34645,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34499,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35230,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35119,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34864,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32027,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35174,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33327,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34409,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34626,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34731,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35494,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35503,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33250,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35562,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33974,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35093,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34647,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33863,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33203,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33205,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34284,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35510,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33081,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33082,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34850,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33089,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33103,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33944,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33776,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35634,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32062,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35142,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35157,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31342,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34833,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35138,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30086,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30852,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34161,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32007,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34191,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34901,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34947,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33728,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33953,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34705,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34895,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34075,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35204,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35272,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33888,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33494,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31927,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34857,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31664,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33208,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34037,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30791,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33308,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34702,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34591,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34434,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34505,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34459,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35082,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35080,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30291,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30896,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34844,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34188,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34205,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35017,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35690,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35616,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35382,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35491,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34858,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32225,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34535,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34982,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35065,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35206,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34738,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35140,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31976,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
26925,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
27761,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30156,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31152,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31424,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32089,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31852,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35582,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35553,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35583,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
26720,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
26967,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
21827,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33517,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32309,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31949,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33204,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33804,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33815,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30451,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32119,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32462,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33784,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33712,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
25724,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
24778,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
26745,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30708,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31730,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
33564,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
